Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
116760,116760,248033.0,0.61,0.833,-4.69,0.103,0.357,0.00421,0.103,0.528,115.088,4.152673232997222e-07,1,spotify:track:0l0ix8FKmwDGIjxOpYlgKY
116761,116761,247353.0,0.332,0.781,-5.031,0.22,0.397,0.299,0.111,0.314,67.075,8.894171487711894e-07,0,spotify:track:6LL2J5Y0Qohe5YNqlnUaAc
116762,116762,231811.0,0.296,0.606,-5.891,0.0373,0.0572,3.76e-05,0.136,0.14,143.884,1.609069457445937e-07,2,spotify:track:0Rr7qV1CAGujzbd0PQrG85
116763,116763,256601.0,0.388,0.864,-4.584,0.248,0.144,7.62e-06,0.131,0.356,152.025,9.664810347582434e-07,2,spotify:track:2hF2M9moThLyBrTZDpVSEf
116764,116764,255608.0,0.568,0.759,-4.351,0.0449,0.118,7.12e-05,0.0702,0.417,106.113,1.7565960376827017e-07,1,spotify:track:2JYJAfoxNuWsIOKsvDOpPH
116765,116765,270467.0,0.381,0.772,-2.982,0.0391,0.0939,0.0,0.0989,0.384,170.165,1.445647713029686e-07,1,spotify:track:2oHfWIVWDN3EHKRZcB6CQa
116766,116766,403846.0,0.31,0.923,-3.535,0.165,0.174,0.0,0.41,0.36,155.973,4.085715842177464e-07,2,spotify:track:3kh1BxJRExQo7Rw3UdDZkp
116767,116767,242013.0,0.465,0.866,-1.196,0.0816,0.719,0.0,0.0652,0.468,111.972,3.371719701007797e-07,2,spotify:track:63XVrdld0Wr2wtjHBuF6WA
116768,116768,329907.0,0.277,0.793,-4.516,0.0775,0.411,0.0,0.355,0.535,179.63,2.349146880787616e-07,2,spotify:track:6UllnjXdtADFt3gC4dm6Ub
116769,116769,293225.0,0.631,0.79,-7.505,0.0669,0.0199,0.0,0.376,0.554,151.955,2.281524426634837e-07,1,spotify:track:1NQHO6F49G31N4kHRSiEuA
116770,116770,283653.0,0.364,0.639,-7.374,0.0672,0.748,0.000694,0.481,0.302,75.076,2.369091812884053e-07,0,spotify:track:645BhiX6uXLptYEDA6dNhe
116771,116771,385000.0,0.244,0.734,-8.081,0.126,0.531,3.34e-06,0.702,0.478,82.803,3.272727272727273e-07,1,spotify:track:153XTK6ykscWfwH7UcH6n4
116772,116772,242613.0,0.657,0.88,-6.143,0.111,0.702,0.000876,0.0872,0.803,115.64,4.575187644520286e-07,1,spotify:track:63LDYacWanESMVBNUxUYKd
116773,116773,546400.0,0.365,0.566,-8.652,0.0556,0.571,0.0,0.438,0.412,103.549,1.0175695461200585e-07,0,spotify:track:48X7xU8y3ep6oC23saCjp2
116774,116774,300680.0,0.491,0.86,-1.059,0.0391,0.498,0.00381,0.0824,0.758,95.998,1.300385792204337e-07,0,spotify:track:4KoMlEw3nCPT5GSP4nOWqE
116775,116775,332748.0,0.36,0.524,-6.306,0.0428,0.675,0.0,0.0699,0.426,112.09,1.286258670224915e-07,0,spotify:track:7r7r8LHlxrCwhNf4Uyd90e
116776,116776,412320.0,0.334,0.453,-4.786,0.0289,0.833,0.0,0.362,0.317,136.566,7.009119130772215e-08,0,spotify:track:2khWtc2YrKaThZ3MF0HuS0
116777,116777,334800.0,0.633,0.843,-5.47,0.0975,0.379,0.0,0.067,0.893,140.009,2.912186379928315e-07,1,spotify:track:4aViur6qyydW05VdT8TjPj
116778,116778,256960.0,0.59,0.845,-4.228,0.21,0.202,0.0,0.14,0.704,159.056,8.172478206724782e-07,1,spotify:track:2uTSYE9c8l5FlNFAGMDiEB
