Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
272440,272440,332827.0,0.573,0.729,-7.611,0.0398,0.302,5.18e-05,0.0771,0.752,156.02,1.195816445180229e-07,1,spotify:track:1arq308RZ1RQvWzZEviws5
272441,272441,298000.0,0.558,0.407,-12.448,0.0316,0.923,0.0662,0.377,0.232,107.885,1.0604026845637585e-07,0,spotify:track:15CWfQ6gmqqrZCubHtVsHz
272442,272442,301093.0,0.473,0.576,-8.652,0.188,0.252,0.000228,0.169,0.435,87.053,6.243917992115393e-07,1,spotify:track:13F5hxsXxh5ZoqmBfdVzUD
272443,272443,361133.0,0.704,0.505,-8.03,0.0335,0.677,0.103,0.384,0.526,94.017,9.276360786746158e-08,0,spotify:track:1WWLyqnrB4EVBsksmEq37I
272444,272444,359467.0,0.75,0.544,-8.396,0.039,0.181,0.725,0.134,0.535,99.989,1.0849396467547789e-07,0,spotify:track:7E8LxI6NVIurnavyIwT7xm
272445,272445,352187.0,0.614,0.172,-16.41,0.0389,0.613,0.000466,0.196,0.156,108.391,1.104526856471136e-07,0,spotify:track:1UZBFcAEaADhiW2Z9G6qDZ
272446,272446,276973.0,0.644,0.36,-12.093,0.0707,0.696,1.2e-06,0.125,0.282,137.93,2.552595379333004e-07,0,spotify:track:6hecPgq2upwuuub5gxx6va
272447,272447,361867.0,0.51,0.541,-10.788,0.133,0.458,0.000414,0.0797,0.462,139.828,3.675383497251753e-07,0,spotify:track:5yoCW06618dnzHCWVhOOG1
272448,272448,298133.0,0.75,0.533,-12.653,0.106,0.326,0.0316,0.145,0.746,80.011,3.555460146981381e-07,0,spotify:track:2ud9flDSHS71WUmvUaHLzx
272449,272449,228653.0,0.535,0.435,-12.787,0.0417,0.179,0.0109,0.0988,0.342,205.805,1.8237241584409569e-07,0,spotify:track:1bCskMyj6bB7wugCnjGQk3
272450,272450,380173.0,0.494,0.345,-13.791,0.0501,0.455,0.000115,0.117,0.366,113.316,1.3178210972373108e-07,0,spotify:track:2zFeV9GeX9Ca0QQcgVnYR3
272451,272451,292187.0,0.489,0.383,-9.677,0.067,0.663,4.38e-05,0.122,0.369,140.161,2.293052052281587e-07,0,spotify:track:3nPV8ws4g2WCMD7R7afBtJ
272452,272452,385000.0,0.528,0.178,-14.63,0.296,0.397,0.000299,0.144,0.159,89.781,7.688311688311688e-07,0,spotify:track:5jyr8tK5amggbcJWCeWqFL
272453,272453,239800.0,0.677,0.726,-7.267,0.0385,0.273,0.000122,0.1,0.86,90.027,1.6055045871559634e-07,1,spotify:track:7I1RceTOGMD2Xq5kfUDjqw
272454,272454,280720.0,0.682,0.593,-6.923,0.0392,0.383,0.00347,0.326,0.862,74.951,1.396409233399829e-07,0,spotify:track:6WC24GJ9oIdu0dCztJZohg
272455,272455,282347.0,0.563,0.769,-5.919,0.0255,0.00283,0.00431,0.156,0.513,89.984,9.031440036550769e-08,0,spotify:track:0AXrvrv8g3Z89rzatgHcoC
272456,272456,215760.0,0.683,0.717,-6.688,0.0343,0.0828,0.00286,0.114,0.503,90.019,1.589729328883945e-07,1,spotify:track:5EGPyn2IsXmKOKSwovCubq
272457,272457,250133.0,0.399,0.452,-7.265,0.0278,0.731,0.0,0.106,0.165,109.451,1.1114087305553445e-07,0,spotify:track:6xwut1ZZ5JdhczH9FVyKW9
272458,272458,311627.0,0.613,0.525,-8.679,0.0304,0.44,0.00213,0.113,0.425,137.061,9.755252272749153e-08,0,spotify:track:5TNDZX49QdjDP9ygjScrEb
272459,272459,260067.0,0.701,0.401,-9.73,0.0273,0.00712,0.542,0.181,0.25,131.96,1.0497294927845517e-07,0,spotify:track:4XYJrGR6WTbswDCSpTH3jH
272460,272460,249000.0,0.605,0.502,-7.057,0.0339,0.378,0.0,0.103,0.421,128.912,1.3614457831325304e-07,1,spotify:track:2nHGftySqOcAPicuIgwEcB
272461,272461,250000.0,0.717,0.396,-11.336,0.0361,0.023,0.344,0.096,0.382,135.816,1.444e-07,1,spotify:track:0cWcIAe1TBHy5iONhhhK5f
272462,272462,252360.0,0.609,0.346,-13.712,0.0317,0.0603,0.0,0.0483,0.512,84.382,1.2561420193374545e-07,1,spotify:track:58zGZfdAvEbknt3N8Qj3Hv
272463,272463,216027.0,0.59,0.379,-8.933,0.031,0.692,7.01e-05,0.0867,0.196,139.937,1.435005809459003e-07,0,spotify:track:1QbvqlqrU8sU49hoVhg8v8
272464,272464,287733.0,0.775,0.512,-7.253,0.058,0.535,0.000294,0.0847,0.738,90.022,2.0157576642234294e-07,1,spotify:track:30WwROozq8nP1sBJmM0uNz
272465,272465,290227.0,0.603,0.585,-7.864,0.041,0.137,7.55e-05,0.274,0.658,72.883,1.412687310277817e-07,1,spotify:track:7MV1NGE1PX74mlTbHrQo7E
272466,272466,188133.0,0.82,0.265,-9.976,0.0455,0.123,0.0572,0.111,0.682,90.977,2.418501804574424e-07,1,spotify:track:0jeM3idM06Rtl4ZQ9MihAt
272467,272467,216200.0,0.513,0.539,-7.362,0.0663,0.618,0.0,0.104,0.327,129.658,3.066604995374653e-07,0,spotify:track:5j4eaac8Mmud1jntoPmoFy
