Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
236300,236300,170736.0,0.711,0.592,-8.364,0.0453,0.0764,2.81e-05,0.27,0.9,160.124,2.653219004779309e-07,1,spotify:track:3PQt0Cqt1bmTMP1nEEVO5Q
236301,236301,104499.0,0.611,0.462,-11.31,0.101,0.11,0.0,0.0908,0.816,114.881,9.665164259945073e-07,1,spotify:track:4tYk6thaXl4sFEEahK4Tms
236302,236302,106897.0,0.904,0.425,-6.051,0.066,0.342,0.0,0.0967,0.891,102.447,6.174167656716278e-07,1,spotify:track:1j4qgMhS4E9yxCcNlnxMqQ
236303,236303,118669.0,0.861,0.388,-4.975,0.0373,0.409,0.0,0.116,0.605,105.145,3.143196622538321e-07,1,spotify:track:6T7gAJPzR6SKJELGyghkew
236304,236304,124969.0,0.645,0.528,-3.698,0.0383,0.551,0.0,0.0732,0.927,154.629,3.064760060495003e-07,1,spotify:track:6R6R0yfRlyKzcKBPRVwwX7
236305,236305,168413.0,0.634,0.792,-6.849,0.12,0.124,2.99e-05,0.224,0.877,174.214,7.125340680351279e-07,1,spotify:track:7jgEXoVGZqnxrpunPO09gi
236306,236306,161609.0,0.874,0.311,-8.968,0.0383,0.691,0.0,0.0778,0.666,100.782,2.369917516969971e-07,0,spotify:track:3vr6eNbB2xydw6wD9EmJje
236307,236307,89205.0,0.605,0.902,-8.856,0.215,0.511,0.0,0.359,0.698,119.215,2.4101788016366794e-06,1,spotify:track:6EVN97RIyZBCegsYyEnkMv
236308,236308,145373.0,0.503,0.506,-10.811,0.492,0.904,0.0,0.341,0.773,75.744,3.3843973777799177e-06,0,spotify:track:1PwjslMSK7nAFe1PwWfXmH
236309,236309,130013.0,0.743,0.512,-9.229,0.0994,0.326,0.0,0.0363,0.811,151.293,7.645389307223125e-07,1,spotify:track:509rJzcGntIBpR9RhrvRDX
236310,236310,109827.0,0.555,0.606,-11.172,0.671,0.725,0.0,0.364,0.779,117.918,6.109608748304152e-06,1,spotify:track:2wbXooFlbk0HyoPkGFPeq0
236311,236311,144318.0,0.748,0.361,-7.535,0.0491,0.625,0.0,0.137,0.761,140.597,3.402209010657021e-07,1,spotify:track:3UrRcj7GJqYExNIMCycHyL
236312,236312,81493.0,0.789,0.241,-9.201,0.0342,0.78,0.0,0.325,0.733,119.94,4.19667946940228e-07,0,spotify:track:5HxeWFmS4wps2xA0eBuJDg
236313,236313,152547.0,0.563,0.134,-10.247,0.0309,0.955,1.18e-06,0.113,0.248,94.867,2.0256052233082266e-07,0,spotify:track:60Lnpge6ERGXT8fDAkfKsM
236314,236314,59667.0,0.454,0.0828,-17.349,0.0591,0.327,0.0,0.303,0.115,101.494,9.904972597918447e-07,0,spotify:track:5DORLl7rJddjxVcjJlyxeo
236315,236315,75840.0,0.696,0.191,-17.63,0.0351,0.594,8.64e-06,0.478,0.36,105.844,4.628164556962026e-07,0,spotify:track:0rQQMOeR2n6SXopmlqYk7G
