Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
111200,111200,210040.0,0.466,0.93,-4.66,0.0815,1.12e-05,0.0,0.138,0.415,82.484,3.880213292706151e-07,2,spotify:track:4DtYDMVeo0B0vpSNjhJfEV
111201,111201,202333.0,0.229,0.864,-3.935,0.075,0.00371,0.0,0.315,0.48,172.129,3.706760637167442e-07,2,spotify:track:2AilQKeh6r7vWk29OvrrzU
111202,111202,289907.0,0.599,0.837,-4.045,0.0394,0.00684,6.93e-05,0.104,0.561,104.457,1.359056525023542e-07,1,spotify:track:4zAjQDduJhIRFSpfrIN68Z
111203,111203,260389.0,0.551,0.93,-5.939,0.0439,0.155,0.00146,0.182,0.64,103.022,1.68593911417149e-07,1,spotify:track:0hDWOLFu71QCiI8MblsMks
111204,111204,255489.0,0.501,0.827,-9.284,0.0423,0.00138,0.0801,0.728,0.471,103.997,1.6556485797822998e-07,2,spotify:track:66p9HOFWGV5efoYm3KrFxY
111205,111205,219107.0,0.431,0.773,-6.26,0.0316,0.00679,0.0,0.0896,0.313,92.133,1.4422177292373133e-07,0,spotify:track:2iWTsNDdK2X1dYqzxfkDGi
111206,111206,239307.0,0.608,0.97,-8.578,0.062,0.112,0.0225,0.051,0.536,135.779,2.5908143096524546e-07,1,spotify:track:1P2U3LMx2Rj3pVmnmT4LSd
111207,111207,249733.0,0.356,0.631,-8.671,0.0359,0.0461,1.1e-05,0.37,0.252,47.843,1.43753528768725e-07,0,spotify:track:2bAOXQyD64LzOK0jRv1jMi
111208,111208,180293.0,0.401,0.941,-6.817,0.0846,0.00012,0.317,0.0326,0.292,152.872,4.692361877610334e-07,2,spotify:track:08CSlrBEs0qAaNm4dxLPf6
111209,111209,234667.0,0.499,0.775,-5.787,0.0323,0.00328,0.00352,0.381,0.372,97.183,1.3764184994055408e-07,0,spotify:track:6D73G8BsmT9P2qq7PsTSnY
111210,111210,161533.0,0.526,0.968,-2.655,0.0549,0.0301,0.0387,0.133,0.667,97.176,3.398686336538045e-07,2,spotify:track:7aTrho0CMMab35UaanDEwu
111211,111211,242693.0,0.522,0.951,-4.309,0.0898,0.000834,0.0,0.199,0.372,97.596,3.700147923508301e-07,2,spotify:track:0YYLrRSnq6li2bs7nms8WO
111212,111212,191093.0,0.496,0.613,-8.861,0.0351,0.000876,0.000455,0.0782,0.811,157.946,1.836801976001214e-07,2,spotify:track:1urw0ykt4qEGVWal1kprne
111213,111213,151824.0,0.659,0.637,-8.761,0.0259,0.0947,0.0,0.172,0.777,128.806,1.705922647275793e-07,1,spotify:track:5GHg4iAmlHvZr1Bnuyug6n
111214,111214,273093.0,0.317,0.785,-6.576,0.136,0.22,1.33e-05,0.44,0.534,74.857,4.979988502085371e-07,1,spotify:track:5eZzdOGs6t1eVeRD6jbCDh
111215,111215,178240.0,0.508,0.826,-5.884,0.0391,0.00187,0.0,0.342,0.36,96.983,2.193671454219031e-07,2,spotify:track:3xJfkHpGrZ9soPOq0ojrcw
111216,111216,212467.0,0.146,0.688,-9.255,0.0496,0.0299,5.89e-06,0.31,0.425,189.576,2.3344801780982459e-07,1,spotify:track:5KE12Oi8UmAmBBkxKW0PYc
111217,111217,199227.0,0.63,0.966,-3.59,0.0527,0.00206,2.4e-05,0.0833,0.717,136.859,2.6452237899481493e-07,2,spotify:track:0kZQnBXiQDpoAaCDwCfPXI
111218,111218,185373.0,0.549,0.76,-8.897,0.0488,0.0132,4.96e-05,0.244,0.76,151.941,2.632530087984766e-07,1,spotify:track:0i9RdPYag3OEzYKaLViJXY
111219,111219,161693.0,0.425,0.808,-7.665,0.0788,0.00149,0.000104,0.171,0.575,162.991,4.873432987204146e-07,2,spotify:track:3dPZqflDdEbIzs9GGWHXxV
