Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
189040,189040,236855.0,0.353,0.351,-10.558,0.0294,0.025,0.337,0.0805,0.159,187.987,1.2412657533089864e-07,0,spotify:track:4NfyJOFtDvZvBnRQGeGWs7
189041,189041,277607.0,0.346,0.682,-7.538,0.0545,0.204,0.629,0.15,0.277,120.034,1.9632069796510898e-07,0,spotify:track:4xGjnjJMbjLFEJwb0gW1pP
189042,189042,149679.0,0.612,0.142,-19.957,0.0354,0.962,0.103,0.395,0.103,69.899,2.3650612310344137e-07,0,spotify:track:1ZD9gnpU4yex0ZLSpcG1Ub
189043,189043,261743.0,0.623,0.293,-14.484,0.0326,0.863,0.494,0.11,0.0398,108.988,1.245496536679109e-07,0,spotify:track:3cjTqH0FJghhtaheWNkNv7
189044,189044,233109.0,0.812,0.46,-6.193,0.0378,0.393,0.0038,0.14,0.351,109.952,1.6215590131655148e-07,0,spotify:track:4PBaW66WiNFXh5pdrYjlhE
189045,189045,241173.0,0.611,0.556,-7.31,0.0559,0.399,0.000228,0.122,0.23,125.978,2.3178382323062698e-07,0,spotify:track:1zKij1M9oYMTeMCKNErsxe
189046,189046,192000.0,0.447,0.752,-7.454,0.515,0.449,0.0331,0.114,0.243,71.486,2.6822916666666668e-06,0,spotify:track:3UWQaemSnvQ8XdERYWcZuF
189047,189047,243000.0,0.226,0.491,-7.978,0.0304,0.0279,0.00634,0.0587,0.297,90.448,1.251028806584362e-07,0,spotify:track:6ZUNNe8T0XAcpyVOMijwQl
189048,189048,232000.0,0.431,0.545,-12.477,0.107,0.935,0.0468,0.0866,0.112,76.193,4.612068965517241e-07,0,spotify:track:4qlIIxYpHFE4z4IncQrn2N
189049,189049,275872.0,0.315,0.228,-9.561,0.0327,0.928,2.08e-05,0.0795,0.111,152.21,1.185332328036191e-07,0,spotify:track:4Sf3mXV6i7a1WG9uqei4N2
189050,189050,230241.0,0.554,0.762,-6.634,0.0587,0.00381,0.000441,0.079,0.355,90.007,2.549502477838439e-07,2,spotify:track:38hfvxbqNsAhwWPmZbKyyO
189051,189051,229591.0,0.299,0.337,-10.291,0.035,0.917,2.77e-05,0.108,0.161,79.295,1.524450000217779e-07,0,spotify:track:6yUs9h47yq1TLCuFNhtzyY
189052,189052,143077.0,0.569,0.349,-13.969,0.116,0.678,0.000217,0.38,0.359,130.078,8.107522522837353e-07,0,spotify:track:56ZMz7ERZ7NwLOqDtdsTlq
189053,189053,194824.0,0.695,0.408,-11.478,0.0318,0.824,0.0162,0.185,0.191,130.06,1.632242434197019e-07,0,spotify:track:4vIjFV178hUmyyqtscJqXe
