Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
222400,222400,202347.0,0.539,0.672,-5.437,0.053,0.152,2.01e-05,0.153,0.618,148.843,2.619262949290081e-07,1,spotify:track:3Va1sFKlIYxo36JTdWDg6I
222401,222401,166875.0,0.801,0.66,-9.881,0.0804,0.0266,0.135,0.0303,0.904,127.988,4.817977528089888e-07,2,spotify:track:4X3dVW5sUsxDwYA8LuqO6y
222402,222402,223592.0,0.616,0.663,-5.056,0.0403,0.0988,0.0,0.161,0.184,94.02,1.802390067623171e-07,1,spotify:track:3zzDs7euxA9c5guPOt7A1B
222403,222403,171013.0,0.603,0.779,-5.592,0.0437,0.00146,0.0,0.104,0.369,111.033,2.55536128832311e-07,1,spotify:track:1okBYMGQjaJ4Hzz1xZfA3N
222404,222404,179123.0,0.435,0.815,-6.352,0.117,0.0022,0.545,0.206,0.78,62.492,6.531824500482909e-07,2,spotify:track:6z9iLefG3BPfAP2lhTfePQ
222405,222405,170705.0,0.435,0.902,-4.731,0.136,0.000577,0.0415,0.18,0.772,174.993,7.966960545971121e-07,2,spotify:track:6tpnyRZfrkQ80Q0PBJq2sY
222406,222406,142813.0,0.599,0.747,-3.21,0.157,0.562,1.5e-06,0.072,0.724,89.56,1.0993396959660537e-06,1,spotify:track:0Y67tWeHOJgYYHHhSyuj7R
222407,222407,335745.0,0.813,0.578,-15.64,0.045,0.0315,0.845,0.121,0.426,115.986,1.3403029084573112e-07,1,spotify:track:6JdCcszb2IUz5a4CTjWFzj
222408,222408,361153.0,0.69,0.528,-11.22,0.127,0.00483,0.515,0.0941,0.848,126.686,3.516515161164382e-07,1,spotify:track:3mTqsycCurLPFE8tgENLwp
222409,222409,213653.0,0.571,0.536,-6.383,0.305,0.469,0.0,0.0332,0.459,116.813,1.4275484079324889e-06,1,spotify:track:2vkk8wt2OqswbyI0iRwbkJ
222410,222410,202179.0,0.688,0.522,-6.727,0.037,0.127,0.000192,0.0869,0.107,125.897,1.8300614801735094e-07,1,spotify:track:25jKFK2gFbgVhK2LG4aQcg
222411,222411,156000.0,0.665,0.777,-7.658,0.108,0.0216,0.00219,0.314,0.25,130.059,6.923076923076923e-07,2,spotify:track:6CiT37MuC5ozdpOMcCzSnb
222412,222412,210564.0,0.668,0.615,-5.078,0.0441,0.163,0.0,0.0686,0.231,131.092,2.094375106855873e-07,1,spotify:track:3oYTZa4MFZLQQMEjDqveWR
222413,222413,158853.0,0.584,0.686,-6.484,0.0353,0.172,0.0597,0.127,0.237,135.035,2.222180254700887e-07,0,spotify:track:4fhQ1ZR0VfptVsCNtXccuZ
222414,222414,194467.0,0.74,0.364,-9.027,0.0321,0.338,9.31e-05,0.0772,0.431,122.025,1.6506656656399288e-07,0,spotify:track:6wqklV8uJbFbEHeyrOmXUO
222415,222415,230385.0,0.981,0.744,-5.771,0.0705,0.0679,3.84e-06,0.0864,0.891,118.057,3.0600950582720224e-07,1,spotify:track:73OWgoHXpLZcPbqid0R1x4
222416,222416,196347.0,0.717,0.562,-9.522,0.0455,0.112,0.00125,0.101,0.525,115.048,2.317325958634459e-07,1,spotify:track:0qyt9rdN0bxh3NWa6NBc9o
222417,222417,177340.0,0.538,0.417,-9.176,0.0361,0.275,0.0,0.206,0.252,115.422,2.0356377579790243e-07,0,spotify:track:28kOpVf1aCgL0LSFfuKV4w
222418,222418,246970.0,0.746,0.862,-6.11,0.0776,0.21,0.0363,0.225,0.604,122.011,3.142082034255173e-07,1,spotify:track:5mr06ofu0NYuw3XpiokMct
222419,222419,193271.0,0.836,0.684,-5.818,0.241,0.122,0.0,0.0854,0.514,151.007,1.246953759229269e-06,1,spotify:track:5hyq3LBlCfjRQAFkdQwe8o
222420,222420,181808.0,0.757,0.755,-4.329,0.0517,0.00148,2.33e-06,0.28,0.916,118.006,2.843659244917716e-07,1,spotify:track:3t4zIvV5DF7DG93sK5ALcH
222421,222421,202197.0,0.89,0.88,-6.466,0.0941,0.0765,0.000574,0.124,0.868,126.001,4.653877159403949e-07,1,spotify:track:6hss0gnCns54MMftGzD0Ma
222422,222422,198613.0,0.836,0.502,-8.31,0.0428,0.0254,8.23e-06,0.661,0.586,104.029,2.154944540387588e-07,1,spotify:track:6WsTcC3GqjiIeSNUURqCSG
222423,222423,303077.0,0.818,0.305,-7.478,0.208,0.0774,0.019,0.133,0.0815,114.915,6.862942420572989e-07,1,spotify:track:1z678nZlLxaqxzGDm4Pv7A
222424,222424,193650.0,0.631,0.733,-5.841,0.104,0.367,0.00268,0.2,0.475,195.932,5.370513813581203e-07,1,spotify:track:0sjl9UqTccGjKBu0RAhGyZ
222425,222425,147562.0,0.696,0.83,-4.866,0.146,0.0717,2.39e-06,0.171,0.677,138.057,9.894146189398357e-07,1,spotify:track:23hOWZ4sbwLxAChTRhcKQF
222426,222426,180620.0,0.861,0.593,-6.961,0.0503,0.456,0.00135,0.1,0.435,120.07,2.784852175838777e-07,1,spotify:track:3ZQDFLciDR6b8gBhffTQBs
222427,222427,252330.0,0.746,0.378,-7.356,0.0823,0.365,0.0161,0.0924,0.211,138.042,3.261601870566322e-07,0,spotify:track:4HuxhddpPG7kV4rnpfXZ3O
222428,222428,179437.0,0.624,0.562,-8.264,0.0409,0.524,0.192,0.108,0.241,170.073,2.279351527276983e-07,0,spotify:track:0Lc5K9EYuohUPhyFLsekeY
222429,222429,170955.0,0.587,0.397,-6.146,0.0666,0.195,0.0,0.0905,0.0859,79.593,3.895762042642801e-07,0,spotify:track:5J1P1vmxCK6OG4bGtEykt9
222430,222430,236482.0,0.448,0.525,-11.356,0.0358,0.0493,0.0946,0.089,0.0377,123.961,1.513857291464044e-07,0,spotify:track:6xTcJDjDRheertcdIbRglm
222431,222431,224847.0,0.462,0.688,-5.706,0.225,0.354,0.0,0.2,0.308,155.102,1.000680462714646e-06,1,spotify:track:1A4knkdsQJPLTnMcjNIwZd
222432,222432,247080.0,0.503,0.597,-5.63,0.0481,0.0945,4.23e-05,0.166,0.425,94.399,1.946737898656305e-07,1,spotify:track:2pp4YkeYFrHQzswzvBP8LR
222433,222433,159187.0,0.667,0.356,-9.101,0.132,0.913,1.31e-06,0.149,0.272,109.668,8.292134407960449e-07,0,spotify:track:6QuiWKQ5grxerLW5RyCbaa
222434,222434,195199.0,0.638,0.705,-4.499,0.0406,0.0178,0.0,0.124,0.503,160.07,2.079928688159263e-07,2,spotify:track:1G8nKybzD7qlBxfZYFSybv
222435,222435,177329.0,0.852,0.558,-7.583,0.0811,0.274,0.0,0.361,0.539,108.961,4.573420027181116e-07,1,spotify:track:2RTrGUrkUrDdts1tYTLR2L
222436,222436,190413.0,0.721,0.764,-4.811,0.0384,0.00211,0.000147,0.145,0.466,117.912,2.016669029950686e-07,1,spotify:track:78AZoiQnRHHKY0mf9Iy4RD
222437,222437,150287.0,0.724,0.607,-5.572,0.157,0.0167,0.0,0.101,0.656,92.973,1.0446678688110085e-06,1,spotify:track:2FD3oVMksB9tPIaowrx0zJ
222438,222438,192275.0,0.839,0.574,-7.143,0.0491,0.00073,0.0509,0.0921,0.463,120.982,2.553634117800026e-07,2,spotify:track:3Eknh9Aq0UL1sIxPNHy0Sh
222439,222439,189000.0,0.444,0.648,-4.955,0.0476,0.288,0.0,0.059,0.171,125.706,2.518518518518519e-07,2,spotify:track:5SFXOMJJ334Wn2PwBHeRZN
222440,222440,144000.0,0.85,0.499,-3.961,0.0936,0.608,0.00119,0.156,0.725,77.512,6.5e-07,1,spotify:track:2bcznSEhUXz4xbbILPBlLC
222441,222441,208235.0,0.672,0.645,-6.453,0.0557,0.529,0.000139,0.0536,0.579,135.979,2.674862535116575e-07,1,spotify:track:6re6VAdZfhrpnlEGKKZ0Pd
222442,222442,203245.0,0.313,0.731,-5.335,0.0703,0.226,7.34e-05,0.0488,0.274,156.18,3.458879677236833e-07,1,spotify:track:3u7uIqP7X6zQ0SWfnetjPq
222443,222443,190857.0,0.789,0.593,-4.041,0.0503,0.0476,1.79e-06,0.228,0.49,104.965,2.6354810145815974e-07,1,spotify:track:5v7CSVSJhu3FO6yCFxH3rs
222444,222444,146910.0,0.552,0.628,-6.897,0.292,0.701,1.9e-05,0.399,0.672,101.928,1.987611462800354e-06,1,spotify:track:4L4lClgi5m2Itz6Fgt750F
222445,222445,202200.0,0.964,0.448,-7.054,0.0678,0.00942,0.00303,0.058,0.783,121.008,3.353115727002967e-07,1,spotify:track:5I42uEmauDQELhqzHOWIxL
222446,222446,160871.0,0.659,0.877,-5.089,0.0288,0.0878,0.0,0.094,0.471,119.992,1.7902543031372962e-07,1,spotify:track:5fKTWlpV4hT7ujXV45WbtN
222447,222447,180026.0,0.731,0.408,-8.024,0.033,0.444,2.67e-05,0.216,0.18,100.991,1.833068556764023e-07,0,spotify:track:4mlZLQy7mmY7HMidTEcxzk
222448,222448,250175.0,0.684,0.455,-10.219,0.0559,0.584,0.0,0.262,0.219,103.996,2.2344358948735885e-07,0,spotify:track:7qe4tV5thUkvvl2ssW2QMP
222449,222449,200952.0,0.619,0.775,-6.285,0.0317,0.00231,0.0121,0.265,0.347,126.016,1.5774911421633026e-07,2,spotify:track:1KrrFmkOIQQuk5KhoGRSuD
222450,222450,143647.0,0.877,0.344,-7.281,0.246,0.582,0.00579,0.0969,0.518,140.107,1.7125314138130278e-06,0,spotify:track:6AzPHXMvAtBmzISu4NhOIm
222451,222451,231148.0,0.399,0.658,-7.932,0.0557,0.785,1.29e-05,0.129,0.327,111.451,2.4097115268139895e-07,0,spotify:track:4ABlnAALPidU4luA6WgTyI
222452,222452,182169.0,0.426,0.622,-7.847,0.0642,0.355,0.0192,0.122,0.46,110.572,3.524200055991963e-07,0,spotify:track:0HsfFAD7Mb3bTY0cFkNP9O
222453,222453,150244.0,0.688,0.977,-4.347,0.0438,0.00112,0.218,0.0805,0.942,123.026,2.915257847235164e-07,1,spotify:track:2WO9e2l1rLyi5V86uMiB0p
222454,222454,187629.0,0.589,0.364,-8.079,0.0419,0.595,0.0,0.334,0.21,104.991,2.233130273038816e-07,0,spotify:track:1bd4heB3yXc5iFTPoOMPuo
222455,222455,194235.0,0.66,0.667,-6.87,0.0474,0.141,5.26e-05,0.107,0.452,114.901,2.440342883620357e-07,1,spotify:track:7GajHE5z66qqmzTrKVFCab
222456,222456,128500.0,0.623,0.62,-9.366,0.144,0.0309,0.00652,0.144,0.14,120.009,1.1206225680933852e-06,2,spotify:track:6mWZjNBuXn7bH6xtEjo2eN
222457,222457,193570.0,0.64,0.649,-6.349,0.0628,0.0827,0.0,0.111,0.45,109.918,3.244304386010229e-07,1,spotify:track:2uN2b9iVzuF5MrID14Y7EO
222458,222458,197240.0,0.792,0.577,-6.066,0.0359,0.0354,0.00517,0.135,0.192,131.983,1.8201176232001626e-07,1,spotify:track:0JKGtNrkdEhQsMupKz4xZ5
222459,222459,172880.0,0.51,0.536,-5.988,0.0399,0.0217,7.29e-06,0.0869,0.384,90.763,2.307959278111985e-07,1,spotify:track:4GSqiK9YdVNhilXMFtCiQB
222460,222460,204655.0,0.546,0.641,-5.181,0.0295,0.000135,0.000822,0.107,0.191,134.142,1.441450245535169e-07,0,spotify:track:6qHhzZBAs5hc67sEN2PvJA
222461,222461,195428.0,0.583,0.835,-5.193,0.0512,0.00782,0.0,0.0819,0.363,98.116,2.6198907014348e-07,2,spotify:track:6lRUCqq1uSxcwCwcithfqj
