Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
258540,258540,230920.0,0.279,0.817,-5.801,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,2.5376753854148624e-07,2,spotify:track:6r9tjMWLv8fNdZKKTnqCEr
258541,258541,262813.0,0.446,0.804,-6.906,0.0307,0.00571,0.796,0.696,0.615,169.987,1.16813095242625e-07,0,spotify:track:2raJLzvNRvipP8cJuchk6U
258542,258542,258573.0,0.498,0.647,-7.631,0.0358,0.00427,9.87e-06,0.146,0.257,163.87,1.384521972518399e-07,0,spotify:track:1auUyL63z3sWnBhooTnz31
258543,258543,244868.0,0.67,0.492,-6.618,0.029,0.00276,1.46e-06,0.073,0.244,111.374,1.184311547445971e-07,1,spotify:track:2LWFw1lxYO3uX3T1kGhJpp
258544,258544,186094.0,0.458,0.441,-7.053,0.0278,0.826,0.00578,0.12,0.294,161.121,1.493868690016873e-07,0,spotify:track:1s1LxXuXZ1yOQ7rRbj8cfE
258545,258545,179013.0,0.436,0.994,-3.158,0.232,2.28e-05,0.0,0.0818,0.226,179.982,1.2959952629138667e-06,2,spotify:track:66tRn9FJ1jWEDWOYb0j4mU
258546,258546,237976.0,0.446,0.82,-5.198,0.0483,0.000687,0.00332,0.111,0.353,125.072,2.0296164319091002e-07,2,spotify:track:5nXwGh9Ya2VbPPp5w28nLb
258547,258547,359520.0,0.421,0.892,-4.235,0.0564,3.33e-05,0.00331,0.141,0.398,95.866,1.568758344459279e-07,2,spotify:track:1244xKUG27TnmQhUJlo3gU
258548,258548,214206.0,0.673,0.827,-7.18,0.0416,0.0193,0.000227,0.0885,0.346,124.999,1.94205577808278e-07,1,spotify:track:4yFEz5j53bnYoavrMqJY6i
258549,258549,400933.0,0.232,0.582,-9.335,0.0377,0.00728,4.27e-05,0.111,0.0763,184.873,9.403067345416814e-08,2,spotify:track:7yOHHVY8AhsNt297yEcHVE
258550,258550,318960.0,0.806,0.76,-6.041,0.0363,0.383,2.23e-05,0.134,0.215,100.319,1.1380737396538757e-07,1,spotify:track:72Odtn9RpwBnSWPeSbyvSm
258551,258551,312240.0,0.773,0.893,-3.099,0.048,0.0969,2.38e-05,0.716,0.826,118.408,1.5372790161414298e-07,1,spotify:track:5r5r9BopE2PbGiUVbNNmbQ
258552,258552,340627.0,0.391,0.456,-9.679,0.0425,0.725,0.0653,0.673,0.36,143.646,1.247699096078702e-07,0,spotify:track:3oGRjCpV07tCM5mrYv6iQA
258553,258553,275267.0,0.559,0.51,-8.294,0.0247,0.288,5.31e-05,0.242,0.327,129.881,8.973106111520816e-08,1,spotify:track:4U9lAU0gyyA5L9qVKQYxXv
258554,258554,355467.0,0.392,0.398,-9.973,0.0515,0.256,0.0,0.195,0.236,143.587,1.4487983413368892e-07,0,spotify:track:1pwE0jB6MTtTWx8fzqriAj
258555,258555,314893.0,0.395,0.595,-5.93,0.0305,0.223,0.0,0.0881,0.331,172.037,9.685829789801616e-08,0,spotify:track:2W4HHauPXqsxTGgCMwGwaq
258556,258556,508587.0,0.333,0.875,-7.595,0.112,0.23,0.0,0.431,0.546,167.922,2.202179764720687e-07,1,spotify:track:6i5AWl19pUD53gqvtpl63m
258557,258557,223497.0,0.493,0.582,-14.611,0.0548,0.0118,0.000144,0.126,0.249,101.607,2.451934477867712e-07,1,spotify:track:1Wmuc11xACBpOpni7ECC45
258558,258558,280867.0,0.656,0.864,-5.188,0.0399,0.021,1.53e-05,0.0917,0.802,125.957,1.420601209825291e-07,1,spotify:track:1scwOPRenO71iomcms70Fc
258559,258559,324760.0,0.591,0.931,-4.84,0.0557,0.0215,0.0,0.122,0.672,101.548,1.715112698608203e-07,1,spotify:track:38TXeCvUUqf3PeoPvnERV6
258560,258560,265480.0,0.725,0.751,-7.137,0.035,0.0422,0.000293,0.314,0.878,125.075,1.3183667319572096e-07,1,spotify:track:5peIhtKYOj2qRVcgLejTVU
258561,258561,250173.0,0.52,0.262,-10.981,0.0364,0.417,0.000197,0.177,0.152,118.624,1.4549931447438374e-07,0,spotify:track:02fwRRvRl3XDUVAjPuAe79
258562,258562,226680.0,0.436,0.893,-4.18,0.0556,0.000362,0.0,0.103,0.0794,124.113,2.452796894300335e-07,2,spotify:track:1YlzLggclVelfQD1R0dTAy
258563,258563,216093.0,0.467,0.803,-3.282,0.0467,0.000169,6.8e-06,0.123,0.18,129.995,2.1611065606012226e-07,2,spotify:track:61Z2OrmfOgUhDLoepnkqnv
