Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
161240,161240,215188.0,0.641,0.489,-8.668,0.11,0.0509,0.0,0.071,0.206,142.977,5.111809208691935e-07,1,spotify:track:44tTqUi3xi7E28QLzHVdUA
161241,161241,191462.0,0.764,0.886,-3.067,0.177,0.0109,2.21e-05,0.325,0.497,102.012,9.244654291713238e-07,2,spotify:track:5b8FtevTVz8xVF6E208xeV
161242,161242,167213.0,0.868,0.682,-4.887,0.353,0.0504,0.0,0.0665,0.861,111.973,2.111079880152859e-06,1,spotify:track:5Wll1i0Y8GGjyePcP83L3x
161243,161243,172359.0,0.847,0.814,-4.668,0.152,0.0825,0.000507,0.0948,0.711,140.057,8.818802615471197e-07,1,spotify:track:2QdH0rKlV3d9Y6lWzcnlBH
161244,161244,210560.0,0.664,0.666,-2.203,0.0446,0.193,0.0,0.0854,0.405,139.987,2.118161094224924e-07,1,spotify:track:3CYH422oy1cZNoo0GTG1TK
161245,161245,220716.0,0.716,0.638,-6.87,0.0392,0.486,0.0,0.0702,0.552,84.955,1.776037985465485e-07,1,spotify:track:0dcnrLo8s1rhjm8euGjI4n
161246,161246,173413.0,0.652,0.91,-3.444,0.134,0.0963,1.25e-05,0.093,0.82,155.967,7.727217682642017e-07,2,spotify:track:4zCIxSnVWpGNghERX4uWZF
161247,161247,177413.0,0.823,0.923,-2.875,0.158,0.127,0.0,0.0571,0.629,122.922,8.90577353407022e-07,1,spotify:track:7eVu7FI02cTicLEgVtUvwF
161248,161248,228613.0,0.636,0.81,-2.035,0.101,0.0205,1.04e-05,0.596,0.611,161.897,4.417946485982862e-07,1,spotify:track:3LCwQoTrdQgHsGJE5gGVqx
161249,161249,180360.0,0.621,0.816,-5.242,0.104,0.0966,0.0,0.134,0.694,163.966,5.766245287203371e-07,1,spotify:track:6LnEoRQKMcaFTR5UvaKuBy
161250,161250,181373.0,0.659,0.799,-2.849,0.0629,0.417,0.0,0.0562,0.782,103.991,3.467991376886306e-07,1,spotify:track:3jsYQw78lrxJA2ysnmOIf9
161251,161251,167922.0,0.689,0.771,-3.618,0.0548,0.00776,0.0,0.521,0.482,157.052,3.2634199211538693e-07,1,spotify:track:41BTPMEIhFBAqij6IUnyzb
161252,161252,197462.0,0.774,0.8,-3.426,0.0472,0.113,0.0,0.0782,0.931,103.977,2.390333329957156e-07,1,spotify:track:1oacrRLAurXf6ylXFhF2YT
161253,161253,224467.0,0.712,0.857,-4.194,0.0414,0.0579,0.0,0.0684,0.338,123.041,1.844369105480984e-07,1,spotify:track:2nChvM2Tyv1ib8AvfCJcOe
161254,161254,183293.0,0.893,0.77,-4.692,0.107,0.0138,0.0,0.225,0.349,122.067,5.837647918905795e-07,1,spotify:track:26vOBLHS116a4WNUVlvAUW
161255,161255,214035.0,0.682,0.502,-9.507,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,3.331230873455276e-07,1,spotify:track:6BdchFAP4TUZUceAsAEb5U
161256,161256,190067.0,0.812,0.876,-1.456,0.0716,0.0145,0.000522,0.119,0.679,89.992,3.76709265679997e-07,2,spotify:track:21C8u2VFhCC8NAyoaR6rVC
161257,161257,195080.0,0.914,0.516,-4.178,0.0918,0.131,0.0,0.0441,0.702,119.969,4.705761738773837e-07,1,spotify:track:6rcn967QN5JtkPOBDwYIuT
161258,161258,190560.0,0.686,0.681,-4.495,0.0672,0.285,0.0,0.188,0.538,95.108,3.526448362720403e-07,1,spotify:track:07lK6LoH13tGwxziXWIp16
161259,161259,197711.0,0.691,0.875,-3.887,0.101,0.0356,0.0,0.157,0.489,124.954,5.108466397924243e-07,1,spotify:track:4ajYy2PqT3czWrpI4rgmIP
161260,161260,222853.0,0.726,0.963,-1.111,0.0916,0.0429,0.00157,0.128,0.769,126.062,4.110332820289608e-07,1,spotify:track:0CnpSTdL9l5vQM4YnzXtyo
161261,161261,212265.0,0.557,0.906,-3.109,0.103,0.19,0.0,0.0616,0.616,168.978,4.852425034744305e-07,2,spotify:track:13KR2yNRDrbKwR3dOKCDl4
161262,161262,175360.0,0.789,0.87,-2.312,0.0458,0.0146,0.000181,0.121,0.49,122.992,2.611770072992701e-07,1,spotify:track:14BZoPmcsFyEn5GConmO3x
161263,161263,177187.0,0.703,0.709,-4.169,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,2.443745873004227e-07,1,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi
161264,161264,174387.0,0.755,0.87,-2.414,0.0936,0.00988,0.0,0.0917,0.645,124.032,5.367372567909305e-07,1,spotify:track:0IGUXY4JbK18bu9oD4mPIm
161265,161265,196540.0,0.779,0.801,-5.564,0.0457,0.395,0.0,0.108,0.72,139.998,2.325226417014348e-07,1,spotify:track:6wBpO4Xc4YgShnENGSFA1M
161266,161266,213827.0,0.716,0.779,-2.203,0.0805,0.178,1.16e-06,0.167,0.59,99.977,3.764725689459236e-07,1,spotify:track:1rp986nzkyAX1wFpxzbwlC
161267,161267,198796.0,0.74,0.804,-2.187,0.0546,0.411,0.0,0.0578,0.791,150.013,2.746534135495684e-07,1,spotify:track:7nkp1uuSbKkoxMvEs8cSw0
161268,161268,168437.0,0.863,0.62,-7.167,0.135,0.0508,0.00324,0.129,0.432,103.971,8.01486609236688e-07,2,spotify:track:296nXCOv97WJNRWzIBQnoj
161269,161269,185000.0,0.519,0.726,-2.874,0.0446,0.518,0.0,0.116,0.453,171.97,2.410810810810811e-07,1,spotify:track:5btJjUxmhPK1cwdw0mnhRD
161270,161270,205133.0,0.857,0.7,-4.189,0.074,0.0411,0.0,0.0334,0.773,93.997,3.607415676658558e-07,1,spotify:track:0CatzXH85XWyBqqdB6qPMB
161271,161271,222415.0,0.718,0.476,-9.205,0.139,0.422,0.0,0.0876,0.448,48.973,6.249578490659353e-07,1,spotify:track:3JBnDOUd18QKjDqSYuOfpm
161272,161272,197587.0,0.765,0.777,-4.376,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,2.0193636221006441e-07,1,spotify:track:6I2tqFhk8tq69iursYxuxd
161273,161273,176973.0,0.68,0.922,-1.215,0.121,0.103,0.0,0.0877,0.799,125.014,6.837201154978443e-07,1,spotify:track:2gYj9lubBorOPIVWsTXugG
161274,161274,201707.0,0.766,0.844,-3.993,0.0575,0.0502,0.0,0.269,0.823,122.019,2.850669535514385e-07,1,spotify:track:6IqKFke4ZhKbGYULllEezY
161275,161275,172107.0,0.6,0.713,-5.079,0.0592,0.0642,0.0,0.142,0.471,72.999,3.439720638904868e-07,1,spotify:track:0UzymivvUH5s8z4PeWZJaK
161276,161276,186760.0,0.668,0.705,-5.731,0.0356,0.0274,0.0,0.215,0.549,129.984,1.9061897622617266e-07,1,spotify:track:2FymmKBuog0loCuNXMwQID
161277,161277,228682.0,0.72,0.828,-5.559,0.0612,0.0343,0.0,0.0747,0.633,139.928,2.676205385644695e-07,1,spotify:track:5XS0GCCIotaI6XtsYcIKeX
161278,161278,221187.0,0.572,0.785,-3.968,0.0413,0.375,0.0,0.234,0.398,125.037,1.8671983434831162e-07,2,spotify:track:1j9f9wrzXltVyS0tjLbiK6
161279,161279,199919.0,0.644,0.867,-4.18,0.0383,0.001,0.0,0.105,0.687,124.997,1.9157758892351402e-07,2,spotify:track:21aOLk12MksET8AsbU0SI6
161280,161280,199133.0,0.621,0.821,-3.662,0.0364,0.00548,0.000578,0.142,0.646,120.062,1.827924050760045e-07,2,spotify:track:46WaBBaEHzgbN88Ew0nh50
161281,161281,232150.0,0.751,0.719,-5.198,0.0373,0.142,0.0,0.148,0.437,98.01,1.6067197932371312e-07,1,spotify:track:2e3cJdJ8xWwydl8JIYlCqB
