Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
16680,16680,526360.0,0.189,0.634,-10.678,0.0407,0.0135,0.195,0.908,0.0441,96.289,7.732350482559466e-08,0,spotify:track:0z41S9F3hVFh6zw6vrnJHX
16681,16681,489693.0,0.265,0.536,-10.459,0.0383,0.0126,0.000621,0.15,0.0693,79.263,7.821226768608087e-08,0,spotify:track:3g0dN4jKgz9siA93pAsiO9
16682,16682,432840.0,0.227,0.558,-6.855,0.0311,0.293,0.79,0.337,0.121,140.756,7.185103040384437e-08,0,spotify:track:123Knw8YTwtauhn4fcbH6L
16683,16683,190640.0,0.432,0.136,-12.49,0.0341,0.854,0.0,0.112,0.245,142.101,1.7887117079311797e-07,0,spotify:track:7D2IzfbAKvXD7tZxyV5JxD
16684,16684,412507.0,0.322,0.383,-14.167,0.0346,0.034,0.0228,0.102,0.236,107.797,8.38773645053296e-08,0,spotify:track:5kBWSBcRc8xpaDRX5VNUT5
16685,16685,179427.0,0.438,0.571,-10.898,0.0397,0.000142,0.00587,0.101,0.616,138.296,2.2125989956918413e-07,2,spotify:track:21Sh9yOZWldr55mhNi8LE1
16686,16686,262693.0,0.323,0.451,-8.804,0.0329,0.0184,0.879,0.305,0.282,130.779,1.2524125119435998e-07,0,spotify:track:7oSUQoe9jQo1AExXoJNY1O
16687,16687,303347.0,0.798,0.633,-11.65,0.0355,0.0956,0.00027,0.0694,0.81,122.376,1.1702769435662789e-07,1,spotify:track:1k1I1C7pOi7tK1kUx2DZ0N
16688,16688,497467.0,0.281,0.472,-9.572,0.0453,0.00184,0.0396,0.365,0.0954,131.257,9.106131663004782e-08,0,spotify:track:2bOMgHIlgr7wcPN3LSK9Rq
16689,16689,294467.0,0.177,0.497,-10.892,0.0386,0.26,0.0253,0.11,0.371,66.821,1.3108429807075158e-07,0,spotify:track:1HEbcYGgb7IoQRSwXH9rnD
16690,16690,520733.0,0.181,0.299,-13.923,0.037,0.189,0.184,0.0961,0.138,71.248,7.10536877824144e-08,0,spotify:track:4sx3Ga0KL1jW8AjHDUIuzf
16691,16691,342667.0,0.362,0.495,-14.064,0.0321,0.079,0.0,0.15,0.425,130.565,9.367695167611704e-08,1,spotify:track:0rDasMkxInLojJ42i03xVt
16692,16692,894893.0,0.151,0.447,-11.016,0.0346,0.102,0.302,0.103,0.157,73.684,3.866384025799733e-08,0,spotify:track:3GuLUr4M4j6fbQYF2OBVfu
16693,16693,396053.0,0.361,0.131,-15.02,0.0303,0.495,1.18e-05,0.102,0.255,75.175,7.650491222134414e-08,0,spotify:track:56PWW8xp2oTax8Cj1OppWN
16694,16694,241267.0,0.517,0.6,-9.474,0.057,0.263,0.0159,0.0695,0.76,140.348,2.362527821873692e-07,0,spotify:track:6zyBID49mOXcZkL7bxfH4j
16695,16695,307493.0,0.273,0.578,-9.545,0.0319,0.00597,0.0167,0.11,0.282,121.528,1.0374219900940836e-07,0,spotify:track:7m4rsekmwWrti3eg7l2RO4
16696,16696,406573.0,0.565,0.25,-12.217,0.0331,0.0366,1.65e-05,0.0652,0.0943,113.363,8.141219412012112e-08,0,spotify:track:5hmWLIMum00Tmei97hIY1a
16697,16697,354933.0,0.335,0.685,-12.891,0.0714,0.276,0.000164,0.908,0.269,134.784,2.0116472686394333e-07,1,spotify:track:0jDZ3P4LFKO59BfDhSrFSU
16698,16698,455293.0,0.314,0.44,-10.071,0.0311,0.315,0.000929,0.0887,0.0698,133.18,6.8307661220357e-08,0,spotify:track:22AAcfhKuYA3dHEael6UUp
16699,16699,569307.0,0.355,0.465,-9.991,0.0366,0.00526,0.496,0.388,0.1,120.085,6.428868782572496e-08,0,spotify:track:0w7qPcpTqZfWnsm2GhcndA
16700,16700,514276.0,0.335,0.465,-14.399,0.0411,0.00351,0.0133,0.0847,0.418,166.279,7.991817623221771e-08,0,spotify:track:76x2IUy55EDGxz9txqEcNJ
16701,16701,214409.0,0.447,0.464,-11.632,0.0555,0.24,0.00474,0.907,0.179,69.91,2.5885107434855813e-07,0,spotify:track:0H02xmFYbV08S2i0KncV0F
16702,16702,306860.0,0.573,0.572,-10.27,0.0292,0.000927,0.00112,0.181,0.816,127.687,9.515740076908036e-08,0,spotify:track:3kj2Cj7MbuhM1TCvha3r63
16703,16703,506707.0,0.186,0.654,-7.23,0.0324,0.000284,0.197,0.319,0.242,147.533,6.39422782791633e-08,0,spotify:track:6IYUYNv32evHFvOkvD2q8T
16704,16704,547693.0,0.175,0.725,-9.429,0.0471,0.00566,0.33,0.106,0.288,88.484,8.59970823070589e-08,0,spotify:track:4DSy0pS0eW3jolmEtx2RxN
16705,16705,211760.0,0.493,0.442,-8.877,0.0817,0.527,0.0,0.0837,0.331,84.499,3.858141292028713e-07,0,spotify:track:1LTUZ3AoiqYrmDgswQUz4K
16706,16706,337400.0,0.358,0.306,-15.669,0.031,0.275,0.703,0.134,0.138,130.54,9.18790752815649e-08,0,spotify:track:02ZfVcdowfzkbSD5dKf2jA
16707,16707,240093.0,0.623,0.871,-6.891,0.06,0.0431,0.00405,0.0991,0.622,145.369,2.4990316252452173e-07,1,spotify:track:5EQUa64bD8w7nyP3XuNgvz
16708,16708,939933.0,0.25,0.488,-7.96,0.0371,0.00221,0.194,0.237,0.064,124.539,3.9470898457656034e-08,0,spotify:track:6rFJaPReGq5dw81VRvKa99
16709,16709,306173.0,0.442,0.31,-15.891,0.0289,0.0142,0.0,0.145,0.279,138.097,9.439107955306313e-08,0,spotify:track:4eEDECI99JmE2w7H2VLUag
16710,16710,220427.0,0.668,0.223,-12.727,0.0297,0.132,0.0428,0.112,0.148,100.508,1.3473848484985958e-07,0,spotify:track:0ryv1vK7yoPfJYNGKzlYpo
16711,16711,509627.0,0.363,0.442,-9.873,0.0376,0.000638,0.0469,0.352,0.198,134.509,7.377945046082726e-08,0,spotify:track:5Qq6G6iEWFrELxPhnSv9bK
16712,16712,237133.0,0.561,0.673,-10.379,0.0315,0.224,0.675,0.0663,0.695,171.302,1.3283684683279005e-07,0,spotify:track:6TErrSCoOBfHFeju90jgoJ
16713,16713,247200.0,0.503,0.405,-10.868,0.0264,0.569,0.0,0.604,0.526,94.514,1.0679611650485437e-07,0,spotify:track:76GyGS1C84YBtb3qX6j5mk
16714,16714,229000.0,0.634,0.368,-14.953,0.0271,0.236,3.39e-05,0.0667,0.796,102.446,1.183406113537118e-07,1,spotify:track:526nHQfF4e5fqr6I2WwyVE
16715,16715,1386667.0,0.211,0.675,-8.386,0.0565,0.0177,1.45e-05,0.107,0.0699,131.596,4.0745182513177284e-08,2,spotify:track:0Pqy7Cs5C7dgJFMIeq5EYy
16716,16716,200107.0,0.411,0.843,-9.966,0.154,0.768,0.306,0.205,0.488,110.542,7.695882702754026e-07,3,spotify:track:3ITUsaaXlxnpMYyPTNMlQn
16717,16717,555280.0,0.326,0.467,-16.219,0.161,0.937,0.86,0.108,0.196,160.768,2.899438121308169e-07,3,spotify:track:0FU3W2iey4dXJQts2dJXL9
16718,16718,451187.0,0.524,0.401,-10.368,0.0277,0.339,0.24,0.142,0.392,118.091,6.13936128478879e-08,0,spotify:track:5Xfz0pgj2fZnpyLKBw0oud
16719,16719,515947.0,0.312,0.319,-18.705,0.035,0.0937,0.436,0.137,0.253,141.851,6.783642505916306e-08,0,spotify:track:4zYwpAya9qPOD19OCAv4EO
16720,16720,245173.0,0.401,0.532,-10.107,0.0452,0.000585,6.19e-05,0.0917,0.482,132.984,1.8435961545520921e-07,2,spotify:track:6pRfgYfcf7l36QlpvDVqGR
16721,16721,374320.0,0.316,0.46,-16.284,0.0411,0.136,0.0154,0.107,0.414,154.663,1.0979910237230177e-07,0,spotify:track:6qp0lKTMOc62yoDyhGzDxM
16722,16722,450640.0,0.397,0.668,-12.122,0.0979,0.118,0.253,0.135,0.345,138.851,2.17246582638026e-07,0,spotify:track:28rYjFiNLV2nkZqfBpAUG4
16723,16723,334960.0,0.281,0.221,-17.095,0.0302,0.714,0.000312,0.107,0.179,145.274,9.016001910675902e-08,0,spotify:track:3ShBximKFwLICFltMAcRUT
16724,16724,165073.0,0.219,0.413,-11.41,0.0348,0.00122,0.3,0.278,0.165,131.847,2.1081582087924734e-07,0,spotify:track:7lGnE7y4jHBn9SKcNNhKrJ
16725,16725,436293.0,0.462,0.736,-7.097,0.0559,0.094,0.00426,0.174,0.395,103.802,1.2812490688596882e-07,0,spotify:track:5LilMZZCgpFHZXJW5drxfg
16726,16726,590160.0,0.333,0.431,-12.745,0.0459,0.123,0.238,0.0952,0.202,179.38,7.77755185034567e-08,0,spotify:track:7zYrxPRtK2ONoush921NkB
16727,16727,371027.0,0.338,0.446,-11.157,0.0387,0.58,0.121,0.128,0.174,91.095,1.0430507752805052e-07,0,spotify:track:5OKsNZ7Z14BKQQ67Ks4r9V
16728,16728,815000.0,0.354,0.562,-11.211,0.406,0.255,0.0,0.395,0.208,79.27,4.98159509202454e-07,1,spotify:track:3TL2SMQW1mLkUuZd1iEHPt
16729,16729,405107.0,0.324,0.282,-13.282,0.0328,0.87,0.00268,0.204,0.157,137.739,8.096626323415789e-08,0,spotify:track:4Q9F705l4fez1Dh7lwaEaQ
16730,16730,292733.0,0.62,0.687,-10.187,0.0455,0.0562,0.00355,0.08,0.65,116.074,1.5543174155288265e-07,1,spotify:track:2pozAjdnpdYPZ9DeoZyZ2Q
16731,16731,634802.0,0.298,0.353,-12.73,0.0339,0.641,0.84,0.179,0.0726,155.198,5.340247825306159e-08,0,spotify:track:4igtTSBvKUgUSmZ922i6Vr
16732,16732,542413.0,0.386,0.509,-12.364,0.0386,0.102,0.175,0.105,0.263,128.931,7.116348612588564e-08,0,spotify:track:5zlQnIA5dDbzdQI7L5eBBu
16733,16733,249907.0,0.265,0.503,-8.905,0.0318,0.808,0.253,0.127,0.191,107.604,1.2724733600899536e-07,0,spotify:track:3vvgNm0vCkVNsiSf0RuRh2
16734,16734,305987.0,0.45,0.633,-8.78,0.0283,0.617,0.00114,0.104,0.766,138.617,9.248758934203086e-08,0,spotify:track:24Hr8lNPUPA5uqkAtzilUk
16735,16735,447422.0,0.41,0.345,-14.675,0.0302,0.154,0.561,0.0985,0.308,81.772,6.749779849895624e-08,0,spotify:track:1skBcTNggtQqynCgdQ5QcF
16736,16736,223627.0,0.25,0.469,-10.54,0.0358,0.0838,0.0204,0.111,0.336,174.244,1.600880036847071e-07,0,spotify:track:54z8fnml8VzfztP95teovu
16737,16737,375787.0,0.287,0.423,-13.967,0.0337,0.051,0.748,0.165,0.487,168.357,8.967846146886403e-08,0,spotify:track:3XNTSwR8MwfPfmhQZwP0dr
