Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
139000,139000,209147.0,0.776,0.629,-6.09,0.0505,0.0268,0.0,0.114,0.104,97.066,2.4145696567486026e-07,1,spotify:track:1xqbfjRuUw0ot43wgBuVkt
139001,139001,252100.0,0.559,0.914,-2.441,0.0766,0.537,0.0,0.136,0.613,192.011,3.03847679492265e-07,1,spotify:track:4CX96IInUaO0d6COMz62Qp
139002,139002,233251.0,0.748,0.69,-3.812,0.0477,0.0353,0.0,0.315,0.433,131.972,2.045007309722145e-07,1,spotify:track:5hKjEpYrJIJs6uPl7zw6Y6
139003,139003,187350.0,0.823,0.828,-6.285,0.0409,0.422,0.00427,0.094,0.658,99.985,2.183079797171071e-07,1,spotify:track:3w1D8eAOBDZdb8RP5wbV65
139004,139004,195453.0,0.77,0.79,-5.453,0.0814,0.139,0.0,0.0829,0.872,93.97,4.164684092850969e-07,1,spotify:track:1PtL0YQRtq3qxDGUSwZPJ5
139005,139005,191587.0,0.703,0.663,-5.102,0.0698,0.443,6.16e-05,0.0982,0.384,175.985,3.643253456654157e-07,1,spotify:track:649tz8MtbCHSTEzNBw7c1Q
139006,139006,206853.0,0.775,0.97,-4.178,0.0801,0.136,2.76e-05,0.327,0.892,127.991,3.872315122333251e-07,1,spotify:track:6zehCHW1g5WsnkfLoSl9Dy
139007,139007,209787.0,0.745,0.882,-3.636,0.0407,0.0723,2.45e-05,0.73,0.693,100.014,1.940063016297483e-07,1,spotify:track:1ClQpnPU9M6mQpXGvhGPvQ
139008,139008,216733.0,0.686,0.925,-3.794,0.0503,0.0347,0.0,0.336,0.734,92.028,2.3208279311410814e-07,1,spotify:track:31dIPeytivJSNsEqeyVyfW
139009,139009,201818.0,0.673,0.752,-3.572,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,2.779732233993004e-07,1,spotify:track:6v0lAdFF4haL8xjBIUjtOw
139010,139010,233113.0,0.747,0.647,-3.234,0.0737,0.113,0.0,0.112,0.478,87.988,3.1615568415317893e-07,1,spotify:track:684EjRHwNsZQ9hCQxL4NYL
139011,139011,180453.0,0.73,0.732,-5.167,0.051,0.0427,2.22e-06,0.262,0.974,129.974,2.826220677960466e-07,1,spotify:track:0VamAmertqIxKM5axPSkCy
139012,139012,184720.0,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,1.337158943265483e-06,1,spotify:track:5cepAtqnEQ6yVG6088zMMu
139013,139013,227015.0,0.761,0.784,-5.974,0.0752,0.187,3.47e-05,0.104,0.342,100.036,3.312556439001828e-07,1,spotify:track:7GhuhS9kCPCa9s09NhlWsv
139014,139014,154403.0,0.797,0.95,-5.871,0.0733,0.202,0.000173,0.0824,0.732,128.049,4.747317085807919e-07,1,spotify:track:2MKiL2LuTQfVfGKdbmYze3
139015,139015,206987.0,0.822,0.744,-6.096,0.094,0.173,7.03e-05,0.0692,0.747,94.04,4.541348007362782e-07,1,spotify:track:2IExNvjyrzB9787acONQ79
139016,139016,251719.0,0.862,0.726,-7.192,0.071,0.0408,0.0059,0.209,0.284,123.938,2.820605516468761e-07,2,spotify:track:7rZem2rwrj9IbcDymBJX2L
139017,139017,226162.0,0.715,0.93,-3.925,0.108,0.00158,0.000318,0.0589,0.824,130.025,4.775338032030138e-07,2,spotify:track:6tSaMs79oJxK3VZ7QFgoTj
139018,139018,219773.0,0.747,0.825,-2.903,0.0566,0.0487,0.0,0.107,0.866,94.006,2.575384601384156e-07,1,spotify:track:5lwVd35Zg6DJ4qibVMq99H
139019,139019,217240.0,0.735,0.791,-4.462,0.0679,0.0529,0.000146,0.145,0.697,168.087,3.125575400478733e-07,1,spotify:track:5Jm4w8jmPEBTLjI9vH4fXo
139020,139020,210000.0,0.604,0.754,-4.243,0.119,0.274,3.53e-06,0.0947,0.28,179.836,5.666666666666666e-07,1,spotify:track:0wt9RjddODlWDetpuaXfRK
139021,139021,194742.0,0.742,0.859,-4.942,0.0482,0.0824,0.0,0.359,0.652,95.046,2.475069579238172e-07,1,spotify:track:0JcNysfWVWaMS7R6vzGB2k
139022,139022,213695.0,0.68,0.882,-3.712,0.242,0.0598,0.0,0.154,0.668,105.071,1.132455134654531e-06,1,spotify:track:7HctR6dqgzdU9v3LYfDElj
