Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
239080,239080,192241.0,0.642,0.0049,-25.761,0.223,0.993,0.963,0.0904,0.384,133.95,1.1600022887937537e-06,3,spotify:track:7KLiXWOWLpuAdHYcf1F20I
239081,239081,147020.0,0.166,0.0902,-18.809,0.0365,0.991,0.853,0.0987,0.0644,135.276,2.482655421031152e-07,3,spotify:track:3Mi1LLnnzPc8HpuEavAhTh
239082,239082,134192.0,0.244,0.00441,-37.665,0.0478,0.992,0.947,0.0976,0.122,76.309,3.562060331465363e-07,3,spotify:track:0gGeG8GWQS0QiE5GUgGlNa
239083,239083,193852.0,0.218,0.136,-18.375,0.0344,0.986,0.918,0.112,0.089,72.903,1.774549656438933e-07,3,spotify:track:6Zz93sBM7mwAv7j1Jhm4ok
239084,239084,93832.0,0.243,0.00512,-37.864,0.0414,0.993,0.952,0.079,0.292,69.234,4.4121408474720774e-07,3,spotify:track:61JfFY4Wh6JA6Xw9bmv7ec
239085,239085,141759.0,0.541,0.013,-26.615,0.0714,0.996,0.965,0.12,0.0388,131.832,5.036717245465897e-07,3,spotify:track:76tKgyzqJ9jRqPrMq6ocGB
239086,239086,77531.0,0.277,0.097,-23.615,0.0365,0.947,0.935,0.106,0.133,59.328,4.707794301634185e-07,3,spotify:track:25b7fqfmk1yDyWcmoiiAkd
239087,239087,80109.0,0.25,0.143,-22.379,0.0392,0.939,0.83,0.0812,0.104,72.611,4.893332834013657e-07,3,spotify:track:0Knj8ikuaueHZmwMrzxDIt
239088,239088,147438.0,0.498,0.0339,-24.526,0.071,0.994,0.955,0.111,0.347,65.992,4.815583499504876e-07,3,spotify:track:4Cu3uAs3YtRrCMUQFoRKSb
239089,239089,175691.0,0.425,0.0625,-26.97,0.0477,0.993,0.822,0.0861,0.0617,150.252,2.7149939382210814e-07,3,spotify:track:781dA5gz48wEqTP1ZExouy
239090,239090,86250.0,0.359,0.0544,-24.116,0.0479,0.993,0.848,0.143,0.253,122.065,5.553623188405797e-07,3,spotify:track:6SwJ4WSEFS5Iu7s304ypES
239091,239091,153942.0,0.421,0.00718,-26.921,0.0746,0.995,0.93,0.093,0.0393,83.908,4.845980953865741e-07,3,spotify:track:7DC1dPGfClHcU1niY05jm3
