Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
211280,211280,196458.0,0.386,0.592,-7.299,0.374,0.363,0.0,0.117,0.161,146.879,1.9037147889116249e-06,0,spotify:track:32FhTAAjKZaBein150o3Px
211281,211281,180489.0,0.722,0.596,-5.072,0.185,0.414,9.2e-06,0.133,0.903,94.512,1.0249932128827795e-06,1,spotify:track:4Sk74gcXTe9dnE1HU5Pn1y
211282,211282,177153.0,0.618,0.37,-10.5,0.0543,0.883,0.0,0.123,0.433,114.26,3.0651470762561174e-07,0,spotify:track:0Uon5NsSAkBDx69XYOaQ5P
211283,211283,195845.0,0.723,0.542,-8.5,0.026,0.476,0.0826,0.0928,0.675,95.02,1.3275804845668768e-07,0,spotify:track:5Kq2GzvM6XE8zN4RAKKLSf
211284,211284,190800.0,0.712,0.731,-6.313,0.0402,0.228,0.0,0.372,0.638,92.014,2.106918238993711e-07,1,spotify:track:2SOhUiyKpnlshR3SFh733w
211285,211285,196320.0,0.649,0.628,-7.461,0.0656,0.0749,0.0,0.106,0.352,75.033,3.341483292583537e-07,1,spotify:track:1w6EDue1Ze95AzYcjr8ED3
211286,211286,201048.0,0.847,0.711,-4.567,0.0386,0.0496,0.000171,0.114,0.607,131.001,1.91993951693128e-07,1,spotify:track:6JF0rThWWZ1KDOAA2GC0T8
211287,211287,196682.0,0.552,0.737,-3.851,0.0484,0.00525,0.0,0.114,0.505,75.026,2.4608250882134613e-07,2,spotify:track:6UbwSZYo9swEoWezGG0h5M
211288,211288,169013.0,0.653,0.879,-5.084,0.0878,0.0957,0.000421,0.19,0.602,142.02,5.194866667061114e-07,1,spotify:track:53I38TLjBU1cHfXsBGxh6M
211289,211289,194750.0,0.651,0.626,-6.036,0.0428,0.0559,0.0,0.123,0.39,120.061,2.1976893453145059e-07,1,spotify:track:5GYFceOhqamIBKHHjI3G1f
211290,211290,172310.0,0.598,0.715,-5.405,0.0324,0.00104,5.57e-05,0.0747,0.358,117.017,1.8803319598398242e-07,1,spotify:track:64DgW0ugeknbKgpBJFWhG7
211291,211291,172253.0,0.696,0.793,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,5.631251705340401e-07,1,spotify:track:6BePGk3eCan4FqaW2X8Qy3
211292,211292,133972.0,0.863,0.504,-8.593,0.0996,0.296,0.0,0.444,0.823,124.094,7.434389275370973e-07,1,spotify:track:7bI5GpjLRkil6k42fuFfAH
211293,211293,145000.0,0.602,0.618,-10.183,0.0742,0.84,2.43e-05,0.102,0.519,136.059,5.117241379310345e-07,1,spotify:track:33fZXC4NSIy9wrt5DXfZLG
211294,211294,182925.0,0.886,0.646,-6.408,0.0766,0.161,0.0,0.148,0.864,124.041,4.187508541752085e-07,1,spotify:track:5DsFzpjcQ8NFn0tSzSBHor
211295,211295,203248.0,0.669,0.629,-8.241,0.223,0.744,3.82e-06,0.273,0.31,121.894,1.0971817680862788e-06,1,spotify:track:6WP61cbYBHtyXMQZ5zaxY0
211296,211296,153093.0,0.676,0.448,-9.316,0.0483,0.503,1.64e-05,0.118,0.567,145.995,3.154945033411064e-07,1,spotify:track:7EwkXT5DTxuIEv9o2wfO3V
211297,211297,216463.0,0.668,0.769,-4.805,0.049,0.0227,2.17e-05,0.131,0.558,128.01,2.2636663078678573e-07,1,spotify:track:4VZKk1sx5kERzyZfaScyPp
211298,211298,209596.0,0.682,0.642,-6.765,0.0825,0.391,0.000271,0.107,0.387,148.127,3.936143819538541e-07,1,spotify:track:4SDccIA3pVkjaZsivDPaV5
211299,211299,156632.0,0.668,0.618,-4.639,0.0607,0.125,0.0,0.112,0.389,120.951,3.87532560396343e-07,1,spotify:track:6Szgu8v7CAapag3XuuJX0b
211300,211300,219529.0,0.646,0.654,-7.829,0.0543,0.0215,0.0242,0.152,0.456,169.962,2.473477308237181e-07,2,spotify:track:3BBFjy5w9S66h3ys6cQtvI
211301,211301,141972.0,0.841,0.65,-5.627,0.131,0.021,4.15e-06,0.0694,0.748,129.979,9.227171554954498e-07,1,spotify:track:2r7BOWS3bEYjEUbLiH8kVM
211302,211302,181709.0,0.529,0.871,-5.294,0.0785,0.13,4.15e-06,0.479,0.346,167.978,4.320094216577057e-07,1,spotify:track:7siHCotFdZC5xbITODUm2U
211303,211303,146654.0,0.692,0.758,-3.453,0.0522,0.158,0.0,0.0774,0.701,94.058,3.559398311672372e-07,1,spotify:track:3UEOT0hD60yGB1OMWJxLQ8
211304,211304,152910.0,0.763,0.873,-3.646,0.105,0.117,0.0,0.0671,0.662,97.959,6.866784382970375e-07,1,spotify:track:0TLsJGWkuTUFZIIRuLNJDO
211305,211305,210591.0,0.708,0.785,-7.963,0.0498,0.0512,0.000407,0.173,0.608,110.961,2.3647734233656706e-07,1,spotify:track:1IXfNzFG3JdrjBt8VPDjC6
211306,211306,145564.0,0.859,0.346,-7.334,0.0436,0.328,0.0,0.0459,0.829,93.978,2.995246077326812e-07,1,spotify:track:7Bd6thM3CYtgUK7ODwvBe3
211307,211307,215021.0,0.694,0.743,-4.267,0.0833,0.355,0.0,0.275,0.554,145.048,3.874040210025997e-07,1,spotify:track:6VYAzAQGFsfEAwdorQaZuU
211308,211308,129939.0,0.942,0.365,-12.766,0.47,0.151,0.0,0.108,0.622,120.016,3.617081861488852e-06,1,spotify:track:5DKcc3WxMwE7JB1IxCrdrs
211309,211309,161470.0,0.496,0.345,-7.893,0.15,0.728,0.0,0.0687,0.151,180.719,9.28965132842014e-07,0,spotify:track:5kUqU9uLc98ndpJiqieN8K
211310,211310,195275.0,0.587,0.768,-3.948,0.0516,0.0259,0.0,0.359,0.366,125.048,2.6424273460504416e-07,1,spotify:track:3NdrWLR4BsyiCGbQQmuwSL
211311,211311,245610.0,0.492,0.537,-8.129,0.0326,0.79,0.00203,0.138,0.495,98.985,1.327307520052115e-07,0,spotify:track:1SA1Lt8jTM4ab9aTOqPWHy
211312,211312,233499.0,0.597,0.368,-10.575,0.0369,0.836,9.03e-05,0.11,0.436,121.918,1.580306553775391e-07,0,spotify:track:5SJXktlo399QlOYBu4rB3m
211313,211313,185553.0,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.0927,0.836,123.51,1.826971269664193e-07,1,spotify:track:2Zo1PcszsT9WQ0ANntJbID
211314,211314,146440.0,0.813,0.432,-6.85,0.0561,0.632,0.0,0.139,0.584,118.983,3.830920513520896e-07,1,spotify:track:5FPSUR4mfKAz1YIY0Fjx0L
211315,211315,165675.0,0.614,0.689,-4.919,0.052,0.0546,0.0,0.0815,0.535,146.461,3.138675116945828e-07,1,spotify:track:1fWTLLBR90ZdAgklPTTPRr
211316,211316,267049.0,0.695,0.337,-9.196,0.0419,0.846,0.000165,0.0643,0.184,122.0,1.569000445611105e-07,0,spotify:track:5SyigMsSY8uAV1m27fhnLD
211317,211317,270250.0,0.71,0.61,-4.674,0.0351,0.415,2.67e-05,0.181,0.404,120.032,1.2987974098057357e-07,1,spotify:track:0uZFcsx96wzbixsULmrg8o
211318,211318,227370.0,0.669,0.42,-8.464,0.0253,0.506,0.0,0.404,0.523,95.049,1.1127237542331881e-07,0,spotify:track:5l9g7py8RCblcvbZgGQgSd
211319,211319,207337.0,0.767,0.66,-5.94,0.0309,0.558,0.0,0.119,0.961,119.928,1.4903273414778837e-07,1,spotify:track:1d8Gt5Ruvis73pDIqsbl9H
211320,211320,278008.0,0.5,0.397,-11.653,0.0557,0.412,0.0,0.126,0.375,180.045,2.003539466490173e-07,0,spotify:track:4iRRAvxPPWXQp3mV1rAbPF
211321,211321,205428.0,0.676,0.625,-5.455,0.0711,0.316,0.000119,0.127,0.522,171.883,3.4610666510894325e-07,1,spotify:track:5xwBIieMMFUmLDgvG4DjFe
211322,211322,228689.0,0.874,0.404,-11.168,0.0861,0.424,0.000101,0.0959,0.762,122.001,3.7649384098054563e-07,1,spotify:track:0kDeE8TezXDY1QadpjAQQq
211323,211323,212785.0,0.577,0.366,-11.792,0.0368,0.879,7.76e-05,0.137,0.0841,129.923,1.7294452146532885e-07,0,spotify:track:2bdVgAQgosGUJoViVDNeOV
211324,211324,188040.0,0.645,0.723,-2.714,0.027,0.103,0.0,0.113,0.588,114.025,1.4358647096362477e-07,1,spotify:track:6uDYCYObYXJXoMnCzz8083
211325,211325,342807.0,0.665,0.325,-7.658,0.0544,0.607,0.000429,0.105,0.253,79.496,1.586898750608943e-07,0,spotify:track:2pGH2MRfqXyFJtVPVBZ7Gx
211326,211326,332406.0,0.379,0.354,-12.412,0.037,0.194,6.46e-05,0.0552,0.126,129.299,1.1130966348381201e-07,0,spotify:track:1AuxZd50Dpaz0cCWphYryh
211327,211327,204787.0,0.575,0.77,-6.684,0.285,0.694,1.46e-05,0.283,0.679,169.972,1.391689902191057e-06,1,spotify:track:5WBgWyIEdpxWhFk9QOPE7C
211328,211328,205907.0,0.622,0.475,-10.27,0.242,0.915,2.11e-05,0.714,0.875,151.705,1.1752878726803848e-06,0,spotify:track:3AyUAvAQGKyMzC9jGQeIlX
211329,211329,247653.0,0.656,0.579,-8.037,0.577,0.932,0.0,0.786,0.589,69.658,2.329872846280885e-06,1,spotify:track:6A4ODer6HO9NImA2quBLA4
211330,211330,241520.0,0.496,0.168,-17.717,0.156,0.936,0.0,0.707,0.472,84.425,6.459092414706856e-07,0,spotify:track:7o699QPUcKAy5724cgaHC3
211331,211331,141003.0,0.446,0.645,-7.469,0.552,0.845,0.0,0.814,0.382,133.846,3.914810323184613e-06,0,spotify:track:2KB9Tk9ctmWgidI3WL8Rl0
211332,211332,212693.0,0.599,0.38,-13.344,0.535,0.735,0.0,0.968,0.761,120.793,2.515362517807356e-06,0,spotify:track:4xuicg2jHR2K8HvxXy7ymm
211333,211333,393613.0,0.647,0.429,-13.085,0.907,0.925,0.0,0.719,0.539,120.499,2.3042938114340737e-06,0,spotify:track:2YpTqWzuGFOUdYhKl8hOuT
211334,211334,327000.0,0.532,0.264,-14.581,0.252,0.69,0.0,0.85,0.564,78.628,7.706422018348624e-07,0,spotify:track:6V3nfLYC5hPq8qtLikbvvf
211335,211335,281569.0,0.441,0.647,-8.478,0.476,0.901,0.0,0.979,0.495,78.485,1.690527011141141e-06,0,spotify:track:74rF4KmUXwIcDsLZXw2T9j
211336,211336,62640.0,0.506,0.776,-9.663,0.868,0.79,0.0,0.967,0.623,77.863,1.3856960408684546e-05,1,spotify:track:27JIR4zfZRFmKlwJNuAaK3
211337,211337,153907.0,0.674,0.138,-17.065,0.132,0.881,0.0,0.0654,0.581,126.425,8.57660795155516e-07,0,spotify:track:2AcgJ3I5WAfN6kVbIi3UAA
211338,211338,191787.0,0.597,0.681,-14.458,0.677,0.807,0.0,0.677,0.401,115.059,3.5299577135050865e-06,0,spotify:track:1Qbtji3G29d5NMKHTTaxVm
211339,211339,197131.0,0.597,0.441,-12.355,0.456,0.858,0.0,0.143,0.761,131.866,2.313182604460993e-06,0,spotify:track:5wzT6FBP3bYtJ6LazvwAo3
211340,211340,585000.0,0.55,0.404,-17.742,0.792,0.75,0.0,0.166,0.814,126.277,1.3538461538461538e-06,0,spotify:track:6C4fEZO5Z6HcnfjDdALR79
211341,211341,231040.0,0.516,0.223,-16.019,0.129,0.917,0.0,0.686,0.46,99.87,5.583448753462604e-07,0,spotify:track:3W7OvRndSFNJBmVfwhAgwb
211342,211342,302400.0,0.551,0.248,-17.862,0.62,0.825,0.0,0.693,0.524,121.958,2.0502645502645504e-06,0,spotify:track:2k0agCSB6rr4aIEapogTmR
211343,211343,190608.0,0.507,0.653,-7.807,0.35,0.864,0.0,0.697,0.519,94.923,1.8362293293041207e-06,0,spotify:track:2f2mQt4HUSnMX2VJGdqkKE
211344,211344,243000.0,0.35,0.719,-12.804,0.643,0.776,0.0,0.851,0.645,82.569,2.646090534979424e-06,1,spotify:track:78MMdjuOBsryI7ZV9RK5cE
211345,211345,437493.0,0.467,0.538,-8.372,0.296,0.907,1.16e-06,0.85,0.589,152.181,6.765822538874907e-07,0,spotify:track:1WozEPMasFker4qSRpe6Ff
211346,211346,252440.0,0.438,0.24,-14.111,0.0835,0.963,2.21e-06,0.729,0.266,95.749,3.307716685152908e-07,0,spotify:track:0Y2ydzCiMs1mWkcTaSPxIU
211347,211347,248031.0,0.51,0.591,-9.664,0.606,0.871,0.0,0.679,0.684,182.882,2.4432429817240587e-06,1,spotify:track:1UKLvTlKjwDazyNLkFARsG
211348,211348,143144.0,0.334,0.494,-12.348,0.0568,0.856,0.0,0.735,0.412,126.438,3.96803219135975e-07,0,spotify:track:5GRIdZtqe3nIT3IpU0ygts
211349,211349,354227.0,0.557,0.56,-10.956,0.577,0.863,0.0,0.948,0.734,148.376,1.6288989828556264e-06,1,spotify:track:0bL80PCERuRg0n3vIDHJzL
211350,211350,264693.0,0.282,0.0507,-30.244,0.0532,0.967,0.0,0.72,0.333,89.71,2.0098755917232418e-07,0,spotify:track:69FtZVUSH5XGnYYWvYVUCU
