Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
125100,125100,233175.0,0.765,0.939,-4.146,0.0359,0.513,0.000202,0.187,0.887,98.179,1.5396161681140774e-07,1,spotify:track:769rb8Fy5hpUvl7dnzbVfH
125101,125101,203491.0,0.739,0.937,-3.18,0.0345,0.11,0.0,0.081,0.594,109.96,1.69540667646235e-07,1,spotify:track:4qatWxwN0ef38yeR8jSnck
125102,125102,205561.0,0.795,0.848,-4.967,0.0476,0.155,0.0139,0.0854,0.593,125.033,2.3156143431876682e-07,1,spotify:track:6KNZdLixkJSWrGhXob3Mtm
125103,125103,234146.0,0.812,0.88,-2.413,0.0378,0.294,8.49e-06,0.0608,0.91,112.04,1.6143773543003088e-07,1,spotify:track:46sgXNXkV1mdSXZmjjiZqD
125104,125104,248800.0,0.714,0.577,-13.045,0.0352,0.0202,0.0765,0.0452,0.891,115.056,1.414790996784566e-07,1,spotify:track:4OAohYdYCIWf6ZMWC8ohgC
125105,125105,233927.0,0.713,0.511,-7.575,0.0516,0.232,8.74e-06,0.12,0.547,84.839,2.205816344415138e-07,1,spotify:track:5E5BDQdq5uYYnY95hlqjs5
125106,125106,187606.0,0.861,0.799,-4.561,0.0706,0.149,0.0,0.0622,0.966,79.991,3.763205867616175e-07,1,spotify:track:0tIWRp0BKlDy7f5IdH9NbV
125107,125107,185179.0,0.794,0.811,-3.03,0.0334,0.227,0.0,0.0936,0.791,93.1,1.8036602422520922e-07,1,spotify:track:0eGFaQXQuwXPuQPEZzeQho
125108,125108,190729.0,0.724,0.936,-3.767,0.0317,0.376,0.0,0.227,0.71,107.056,1.6620440520319408e-07,1,spotify:track:71dH4PM9gX56C86ikjVsG5
125109,125109,230307.0,0.726,0.767,-5.926,0.154,0.497,0.0,0.155,0.788,180.086,6.686726847208291e-07,1,spotify:track:2YgfLWaCbu02LAMC1bN4ct
125110,125110,213707.0,0.858,0.854,-4.174,0.056,0.132,0.0764,0.066,0.584,100.073,2.620410187780466e-07,1,spotify:track:3HzsTuf4gbcm3HAU7fHpiu
125111,125111,171410.0,0.838,0.861,-5.452,0.0314,0.172,0.00113,0.0511,0.837,108.986,1.8318651187211945e-07,1,spotify:track:6lM64PqsMS8JL2IdNIFWtt
