Unnamed: 0.1,Unnamed: 0,duration (ms),danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spec_rate,labels,uri
197380,197380,252108.0,0.16,0.215,-18.638,0.0418,0.963,0.979,0.0893,0.0338,107.571,1.6580195789106256e-07,3,spotify:track:2TKQS1jGBZUedWxbVKrAdQ
197381,197381,252108.0,0.132,0.119,-21.969,0.0365,0.991,0.942,0.118,0.0387,76.153,1.4477922160343978e-07,3,spotify:track:0e6IpnaicFuFqAJq0fZgBB
197382,197382,252108.0,0.0612,0.16,-20.182,0.0396,0.98,0.955,0.112,0.0349,66.07,1.570755390546909e-07,3,spotify:track:4OpvKglgpLL26LgbBfnaQz
197383,197383,264124.0,0.157,0.151,-22.025,0.0445,0.95,0.981,0.0798,0.038,138.639,1.684814708243098e-07,3,spotify:track:4qI3zLLPwYNIKz4vahiSQk
197384,197384,252108.0,0.197,0.166,-21.829,0.0351,0.983,0.911,0.108,0.0398,80.687,1.3922604598029416e-07,3,spotify:track:3IziF26wiuJkuvor1l2drt
197385,197385,252108.0,0.155,0.096,-22.478,0.0353,0.993,0.958,0.132,0.0621,76.025,1.4001935678360066e-07,3,spotify:track:16yYyirwfuHRUg1mQiO88J
197386,197386,252108.0,0.0896,0.182,-19.272,0.0351,0.989,0.922,0.0644,0.0375,85.845,1.3922604598029416e-07,3,spotify:track:2eHgpfrx1nHQE5JObFLxh5
197387,197387,252108.0,0.105,0.181,-20.193,0.0364,0.992,0.899,0.114,0.0382,88.851,1.4438256620178653e-07,3,spotify:track:3Uw3cvFpqynk7BeF8zEVbE
197388,197388,284547.0,0.102,0.181,-18.47,0.0356,0.985,0.943,0.118,0.077,81.025,1.2511114156887966e-07,3,spotify:track:0FSPczU1utBK0rR7NEOltZ
197389,197389,295385.0,0.269,0.382,-13.272,0.034,0.77,0.523,0.0975,0.091,131.494,1.1510401679164487e-07,0,spotify:track:14QtwOVC6CG8dq0jalJTcg
197390,197390,180027.0,0.326,0.197,-17.168,0.0345,0.982,0.891,0.121,0.0981,60.054,1.916379209785199e-07,3,spotify:track:3vgLNJ4gdimqFGvNO242L2
197391,197391,252108.0,0.194,0.037,-20.599,0.0413,0.993,0.989,0.0722,0.0973,64.042,1.6381868088279626e-07,3,spotify:track:3gxuvnd3wmCTX4GMyKBKr5
197392,197392,252108.0,0.224,0.135,-18.668,0.0437,0.98,0.955,0.0798,0.0324,80.715,1.733384105224745e-07,3,spotify:track:7oIjrr5x8CUv9q3r4UTjOw
197393,197393,252108.0,0.214,0.286,-16.694,0.0368,0.973,0.991,0.0857,0.0386,71.203,1.4596918780839958e-07,3,spotify:track:3jfkDtTcrtSvDkVEqx933f
197394,197394,252108.0,0.135,0.222,-17.502,0.0391,0.973,0.996,0.0884,0.0337,78.059,1.5509226204642457e-07,3,spotify:track:1PBfTzkCORDcGHVP6sdTfH
197395,197395,252108.0,0.078,0.215,-16.998,0.0439,0.937,0.954,0.0898,0.0306,68.719,1.7413172132578108e-07,3,spotify:track:2LqD3B220sozdi8wk1rc2M
197396,197396,180080.0,0.209,0.211,-15.736,0.0423,0.986,0.587,0.165,0.0374,119.402,2.348956019546868e-07,3,spotify:track:2GTTftwEfmpJDeWBzTl5WI
197397,197397,180027.0,0.233,0.215,-15.8,0.0376,0.983,0.733,0.103,0.0395,63.328,2.0885756025485066e-07,3,spotify:track:7ars7RQjvfrPsTJHjQwoIR
197398,197398,180027.0,0.295,0.27,-13.734,0.035,0.944,0.456,0.361,0.0666,61.867,1.944152821521217e-07,0,spotify:track:6lsUrmg7m0VJYYZuUYCbK8
197399,197399,150467.0,0.217,0.0376,-30.786,0.0417,0.991,0.882,0.0944,0.159,56.223,2.771371795809048e-07,3,spotify:track:6c1bbwJpoCR2Mb8XywHJJq
197400,197400,305773.0,0.167,0.0244,-29.868,0.0437,0.965,0.883,0.0984,0.0344,128.787,1.4291647725600368e-07,3,spotify:track:0svVTByhGjsYtJ73Tl9Qqn
197401,197401,88213.0,0.31,0.168,-17.413,0.0365,0.963,0.643,0.212,0.0399,111.34,4.137712128597825e-07,3,spotify:track:1sttnTNN2V2KHi7TQzN9Fz
197402,197402,71307.0,0.0798,0.0918,-27.792,0.0467,0.92,0.634,0.234,0.0351,77.444,6.549146647594205e-07,3,spotify:track:1kILLOe9MmpzzelMrmrlM0
197403,197403,104973.0,0.259,0.105,-22.512,0.0329,0.993,0.944,0.127,0.0396,87.024,3.134139254856011e-07,3,spotify:track:6HH8ZoDIe5qw8EYTTHVZh7
197404,197404,264000.0,0.241,0.0912,-21.852,0.052,0.985,0.185,0.168,0.0784,102.029,1.9696969696969698e-07,0,spotify:track:0Q8udHpBmrfzgFTTQld9GG
197405,197405,430568.0,0.292,0.113,-21.698,0.0403,0.981,0.887,0.0871,0.0308,68.081,9.359729473625537e-08,3,spotify:track:1F1Dm72g4B182v6jTj5Dm3
197406,197406,182158.0,0.532,0.011,-19.987,0.0822,0.988,0.053,0.055,0.0714,57.178,4.51256601411961e-07,0,spotify:track:4YmMRd6V2yhlgDC9qej0IH
197407,197407,174267.0,0.169,0.0161,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,2.536337918251878e-07,3,spotify:track:0NuqOvYcOo12f0QVa7j6OP
197408,197408,563000.0,0.126,0.0159,-34.595,0.0401,0.976,0.949,0.0863,0.0373,74.02,7.122557726465365e-08,3,spotify:track:4ju98rvX917EwXLKLnRbQ2
197409,197409,202867.0,0.158,0.235,-16.036,0.0383,0.918,0.923,0.102,0.116,157.094,1.8879364312579177e-07,3,spotify:track:12qUtPRTeHP5DOZB9bR5fr
197410,197410,189859.0,0.133,0.413,-11.252,0.0333,0.609,0.817,0.16,0.0381,85.852,1.753933181992953e-07,3,spotify:track:1R55sWpmzX4Flhshwbbanj
197411,197411,125960.0,0.205,0.169,-18.583,0.0342,0.924,0.878,0.415,0.0658,102.781,2.7151476659256906e-07,3,spotify:track:7E7CrsdAJBx9GCPwRXUcHk
197412,197412,364027.0,0.113,0.0644,-27.139,0.0421,0.633,0.849,0.171,0.0398,85.765,1.1565076216874024e-07,3,spotify:track:76N1IfLyT6k0Y6QBAdsEDn
197413,197413,121693.0,0.277,0.0394,-31.355,0.0386,0.98,0.98,0.103,0.128,80.509,3.1719162153944765e-07,3,spotify:track:0Ey7pzfnHQG3frp7dSOnLO
197414,197414,66920.0,0.558,0.0214,-37.894,0.0467,0.976,0.953,0.0815,0.0571,87.632,6.978481769276748e-07,3,spotify:track:1lobDzMJEFga3VXJdGg8Xa
197415,197415,302095.0,0.228,0.22,-14.032,0.0357,0.893,0.171,0.119,0.0383,123.69,1.1817474635462357e-07,0,spotify:track:0C1RaT1eyqvoeqskbaTg3E
197416,197416,202240.0,0.196,0.0277,-32.055,0.0433,0.945,0.279,0.124,0.13,167.727,2.141020569620253e-07,0,spotify:track:14TwJuRvKl9fWNEowyIMet
